energies,initx,inity,initz,tot_dist,dEdx,beta_gamma
1999.48,842.047,-653.545,-185.852,922.02,0.000192173,19.8989
1999.42,1007.14,-349.132,-618.192,1050.03,0.000192172,19.8983
1999.49,841.493,-654.309,-262.023,935.35,0.000192173,19.899
1999.48,214.419,-1044.1,155.654,917.9,0.000192173,19.8989
1999.85,236.162,154.668,581.077,7.02628,0.000192177,19.9024
1999.85,253.487,167.944,625.985,32.5257,0.000192177,19.9024
1999.8,384.974,278.972,980.218,420.259,0.000192177,19.902
0.0215602,234.915,150.987,580.557,420.259,0.0464922,0.293538
0.021555,234.913,150.984,580.563,420.259,0.0464942,0.293502
0.021555,234.913,150.984,580.563,420.259,0.0464942,0.293502
1999.5,436.209,-972.521,-199.911,924.104,0.000192173,19.8991
1999.47,1061.6,-95.7029,-482.15,996.94,0.000192173,19.8988
1999.27,262.884,1033.02,-326,949.85,0.000192171,19.8969
1999.22,771.214,-735.736,-412.663,974.066,0.00019217,19.8964
1999.55,870.132,615.689,179.575,921.08,0.000192174,19.8996
1999.96,-71.7055,-150.491,-177.909,9.88025,0.000192179,19.9034
1999.77,-311.762,-974.823,-1096.32,1264.47,0.000192176,19.9016
1999.53,-1033.95,-259.067,185.03,921.869,0.000192174,19.8994
1999.49,-710.242,794.786,-222.088,927.801,0.000192173,19.899
1999.5,-967.399,-447.63,72.1174,910.344,0.000192173,19.8991
1999.34,-704.16,-800.14,257.205,934.381,0.000192172,19.8976
1999.52,121.216,1059,103.955,912.598,0.000192174,19.8992
1999.76,-125.49,-927.569,1076.95,1171.11,0.000192176,19.9016
1999.42,822.105,678.476,654.409,1065.99,0.000192173,19.8984
1999.44,-898.095,574.032,-161.215,918.61,0.000192173,19.8986
1999.82,-51.2937,-393.479,964.537,11.977,0.000192177,19.9021
1999.5,-87.7788,-1062.25,-322.048,948.87,0.000192173,19.8991
1999.96,-59.0714,-164.73,209.85,8.21177,0.000192179,19.9034
1999.82,-198.281,-866.394,1069.09,1120.39,0.000192177,19.9021
1999.43,-554.413,-910.364,-830.887,1151.9,0.000192173,19.8984
1999.48,562.922,-905.085,53.7571,909.434,0.000192173,19.8989
1999.35,582.413,-892.731,-688.251,1081.35,0.000192172,19.8977
1999.32,656.752,839.518,932.516,1207.25,0.000192171,19.8974
1999.21,-774.603,-732.253,-653.841,1065.56,0.00019217,19.8964
1999.32,54.4664,1064.53,88.1431,911.366,0.000192171,19.8973
1999.52,-472.573,955.433,313.132,946.644,0.000192174,19.8992
1999.23,-570.025,-900.633,-343.658,954.359,0.00019217,19.8965
1999.22,-1039.35,-236.468,598.364,1041.76,0.00019217,19.8964
1999.26,620.277,-866.844,-885.83,1181.18,0.000192171,19.8968
1999.24,-257.486,-1034.34,-974.244,1230.77,0.00019217,19.8966
1999.4,-150.655,1055.23,-749.279,1110.43,0.000192172,19.8981
1999.24,-421.761,-978.879,759.976,1115.73,0.00019217,19.8966
1999.34,542.951,917.258,598.745,1041.93,0.000192172,19.8976
1999.47,646.341,-847.6,331.697,951.433,0.000192173,19.8988
1999.9,203.29,-88.6885,369.253,6.46935,0.000192178,19.9029
1999.79,570.813,-196.629,1007.2,738.3,0.000192177,19.9019
1999.15,-1049.21,187.911,335.768,952.331,0.000192169,19.8958
1999.03,498.318,942.224,-9.96775,908.313,0.000192168,19.8946
1999.35,-414.739,981.903,-423.71,977.476,0.000192172,19.8977
1999.77,706.656,-797.994,-1057.84,1280.09,0.000192177,19.9016
1999.49,757.179,750.267,176.457,920.635,0.000192173,19.899
1999.46,191.786,-1048.46,-475.745,994.682,0.000192173,19.8988
1998.46,-480.716,951.35,150.377,917.215,0.000192161,19.8892
0.919985,-61.5035,147.714,31.5497,917.215,0.00440235,2.61573
1999.46,836.429,-660.742,419.738,976.181,0.000192173,19.8987
1999.93,-72.3772,146.856,177.952,5.5222,0.000192178,19.9032
1999.74,-557.675,831.307,1092.51,1239.45,0.000192176,19.9013
1995.06,924.654,-530.186,-228.538,928.948,0.000192122,19.857
4.28555,140.273,-77.0028,-31.0472,928.948,0.00124592,9.33319
0.604485,138.277,-80.5573,-32.9482,928.948,0.00617738,1.94043
0.47736,139.109,-79.1264,-33.8128,928.948,0.00745097,1.6556
0.166466,139.967,-77.5796,-34.0135,928.948,0.0164064,0.870434
2.40782,-762.924,718.506,-58.4128,1838.44,0.00199851,inf
1999.35,1002.4,362.434,-217.059,926.933,0.000192172,19.8976
1999.42,-234.893,-1039.65,203.373,924.674,0.000192172,19.8983
1999.94,115.41,-140.213,241.681,3.58631,0.000192179,19.9033
1999.82,560.109,-548.146,1046.02,997.17,0.000192177,19.9021
1999.76,-75.8231,1063.23,-1087.54,1298.04,0.000192176,19.9016
1998.42,323.839,-1015.55,177.302,920.754,0.000192161,19.8888
0.568954,36.5737,-155.78,24.0151,920.754,0.00648317,1.86186
1999.38,-510.358,-935.747,528.644,1013.9,0.000192172,19.8979
1999.31,-1024.75,-293.305,336.12,952.43,0.000192171,19.8972
1999.5,988.241,-399.344,-30.0229,908.628,0.000192173,19.8991
1999.02,671.972,-827.392,297.136,942.955,0.000192168,19.8945
1999.53,623.315,864.648,190.087,922.583,0.000192174,19.8993
1999.83,-405.405,-581.396,1030.58,901.497,0.000192177,19.9022
1999.36,-441.1,970.344,-424.14,977.591,0.000192172,19.8978
1999.95,-121.398,-126.41,-209.806,8.66928,0.000192179,19.9033
1999.79,-535.504,-711.111,-1069.1,1122.03,0.000192177,19.9018
1999.49,-775.659,-731.115,-145.495,916.692,0.000192173,19.899
1999.47,801.113,703.097,357.118,957.879,0.000192173,19.8988
1999.91,-181.588,-183.038,491.077,13.1846,0.000192178,19.903
1999.83,-341.981,-388.804,988.105,558.093,0.000192177,19.9022
1999.5,578.863,-894.976,229.689,929.103,0.000192173,19.8991
1999.94,-141.817,145.694,305.525,7.80797,0.000192179,19.9033
1999.82,-516.187,440.774,1022.7,859.549,0.000192177,19.9021
1999.5,232.148,1040.27,-59.6894,909.685,0.000192173,19.8991
1999.88,-232.977,178.379,625.989,1.09444,0.000192178,19.9027
1999.87,-250.729,189.852,671.046,19.398,0.000192178,19.9026
1999.83,-374.07,262.497,976.299,342.384,0.000192177,19.9022
1998.43,389.356,-992.266,-369.477,961.299,0.000192161,19.8889
0.549221,45.7887,-153.353,-61.0523,961.299,0.00666785,1.81791
1999.13,-1037.66,243.722,-958.053,1221.48,0.000192169,19.8956
1999.43,1064.63,-51.3371,459.334,989.122,0.000192173,19.8985
1999.96,123.391,-108.861,-177.898,6.79513,0.000192179,19.9035
1999.77,836.33,-559.733,-1092.51,1245.08,0.000192177,19.9017
1999.39,-611.351,-873.208,-694.778,1084.34,0.000192172,19.898
1999.12,928.157,524.14,619.895,1050.81,0.000192169,19.8955
1999.38,926.632,526.764,191.636,922.854,0.000192172,19.898
1998.94,-59.2833,-172.359,241.701,4.66028,0.000192167,19.8938
1998.81,-173.888,-766.935,1046.02,1000.61,0.000192165,19.8925
0.980259,-59.1219,-173.162,241.743,1000.61,0.0041807,2.74164
0.210014,-56.7322,-170.363,241.013,1000.61,0.0139201,0.995433
0.206955,-56.8469,-170.289,238.239,1000.61,0.0140691,0.986928
0.206947,-56.8685,-170.253,238.22,1000.61,0.0140695,0.986907
0.206947,-56.8685,-170.253,238.22,1000.61,0.0140695,0.986907
0.205926,-56.9424,-170.266,235.137,1000.61,0.01412,0.98406
0.205926,-56.9791,-170.216,235.109,1000.61,0.01412,0.98406
0.205926,-56.9791,-170.216,235.109,1000.61,0.01412,0.98406
0.203727,-57.0472,-170.225,232.33,1000.61,0.0142303,0.977913
0.203727,-57.0886,-170.18,232.303,1000.61,0.0142303,0.977913
0.203727,-57.0886,-170.18,232.303,1000.61,0.0142303,0.977913
0.200804,-56.9846,-170.24,229.943,1000.61,0.0143794,0.969716
0.200796,-57.018,-170.203,229.928,1000.61,0.0143799,0.969692
0.200796,-57.018,-170.203,229.928,1000.61,0.0143799,0.969692
0.200059,-56.8496,-170.309,227.891,1000.61,0.014418,0.967619
0.200059,-56.902,-170.242,227.862,1000.61,0.014418,0.967619
0.200059,-56.902,-170.242,227.862,1000.61,0.014418,0.967619
0.198244,-57.0032,-170.225,225.486,1000.61,0.0145124,0.962506
0.198238,-57.0267,-170.201,225.475,1000.61,0.0145128,0.962489
0.198238,-57.0267,-170.201,225.475,1000.61,0.0145128,0.962489
0.19752,-56.6032,-170.358,223.463,1000.61,0.0145504,0.960461
0.196757,-56.5451,-170.398,221.84,1000.61,0.0145907,0.958303
0.196016,-56.5489,-170.366,220.682,1000.61,0.0146301,0.956207
0.19505,-56.5158,-170.394,219.964,1000.61,0.014682,0.953469
0.193732,-56.5179,-170.416,219.664,1000.61,0.014752,0.949728
0.191988,-56.2008,-170.552,219.215,1000.61,0.0148459,0.944765
0.190846,-56.1848,-170.498,219.396,1000.61,0.0149082,0.941508
0.18857,-56.2541,-170.534,219.55,1000.61,0.0150343,0.934999
0.175491,-56.1416,-170.558,220.001,1000.61,0.0158149,0.897105
0.173557,-56.3905,-170.46,220.811,1000.61,0.0159391,0.891426
0.171975,-56.3554,-170.438,221.901,1000.61,0.0160407,0.886767
0.171971,-56.3669,-170.42,221.905,1000.61,0.016041,0.886756
0.171971,-56.3669,-170.42,221.905,1000.61,0.016041,0.886756
0.171672,-56.3288,-170.434,222.877,1000.61,0.0160603,0.885873
0.171672,-56.3295,-170.433,222.877,1000.61,0.0160604,0.885873
0.171672,-56.3295,-170.433,222.877,1000.61,0.0160604,0.885873
0.170807,-56.2875,-170.483,224.232,1000.61,0.0161167,0.883319
0.170807,-56.3154,-170.437,224.246,1000.61,0.0161167,0.883319
0.170807,-56.3154,-170.437,224.246,1000.61,0.0161167,0.883319
0.167409,-56.3331,-170.456,226.05,1000.61,0.0163423,0.873243
0.167402,-56.3543,-170.424,226.061,1000.61,0.0163428,0.873221
0.167402,-56.3543,-170.424,226.061,1000.61,0.0163428,0.873221
0.166442,-56.398,-170.411,228.026,1000.61,0.016408,0.870362
0.166442,-56.3988,-170.41,228.026,1000.61,0.016408,0.870362
0.166442,-56.3988,-170.41,228.026,1000.61,0.016408,0.870362
0.165704,-56.4007,-170.469,229.577,1000.61,0.0164587,0.868162
0.165679,-56.4489,-170.393,229.602,1000.61,0.0164604,0.868087
0.165679,-56.4489,-170.393,229.602,1000.61,0.0164604,0.868087
0.164659,-56.5978,-170.364,231.691,1000.61,0.0165311,0.865039
0.164651,-56.6262,-170.334,231.705,1000.61,0.0165317,0.865015
0.164651,-56.6262,-170.334,231.705,1000.61,0.0165317,0.865015
0.163122,-56.5857,-170.381,233.485,1000.61,0.0166394,0.860433
0.163118,-56.6415,-170.329,233.509,1000.61,0.0166397,0.860422
0.163118,-56.6415,-170.329,233.509,1000.61,0.0166397,0.860422
0.161495,-56.3658,-170.435,235.336,1000.61,0.0167561,0.855544
0.16149,-56.3805,-170.416,235.344,1000.61,0.0167565,0.85553
0.16149,-56.3805,-170.416,235.344,1000.61,0.0167565,0.85553
0.16011,-56.4264,-170.433,237.313,1000.61,0.0168573,0.851369
0.160082,-56.4628,-170.388,237.333,1000.61,0.0168594,0.851284
0.160082,-56.4628,-170.388,237.333,1000.61,0.0168594,0.851284
0.158746,-56.5002,-170.427,239.852,1000.61,0.0169584,0.847247
0.15873,-56.5554,-170.358,239.895,1000.61,0.0169596,0.847196
0.15873,-56.5554,-170.358,239.895,1000.61,0.0169596,0.847196
0.156807,-57.086,-171.772,241.728,1000.61,0.0171036,0.841365
1999.4,-479.974,-951.707,357.494,958.009,0.000192172,19.8981
1999.76,-386.448,973.904,1100.12,1291.02,0.000192176,19.9016
1999.69,-388.345,977.062,1103.97,1296.03,0.000192176,19.9009
1998.97,-27.8266,1065.57,-81.7406,910.964,0.000192167,19.8941
1999.45,-597.494,-882.745,70.1435,910.224,0.000192173,19.8986
1999.4,-462.135,960.482,814.675,1143.31,0.000192172,19.8981
1999.95,-84.3562,-155.121,-209.796,10.6818,0.000192179,19.9033
1999.66,-330.918,-833.285,-1069.13,1129.4,0.000192175,19.9006
1999.96,-161.112,-53.1668,177.95,14.0249,0.000192179,19.9035
1999.74,-938.094,-458.815,1100.15,1288.06,0.000192176,19.9014
1999.4,-819.34,-681.828,178.556,920.933,0.000192172,19.8981
1999.45,1050.69,-179.656,-207.817,925.372,0.000192173,19.8986
1999.25,-152.425,1054.95,-720.624,1096.54,0.000192171,19.8967
1999.43,-751.978,-755.401,-681.65,1078.32,0.000192173,19.8984
1999.37,1064.55,53.2725,411.479,973.671,0.000192172,19.8978
1999.28,-727.978,778.583,-611.789,1047.3,0.000192171,19.897
1999.55,649.919,844.831,317.292,947.675,0.000192174,19.8995
1999.5,644.454,849.025,-245.03,931.953,0.000192173,19.8991
1997.25,-911.245,-552.904,-47.1706,909.167,0.000192147,19.8778
1.74096,-695.728,-395.406,1049.85,909.167,0.00261047,4.29201
1998.06,908.675,557.185,913.457,1196.41,0.000192157,19.8854
0.816734,568.706,307.732,1018.58,1196.41,0.00484879,2.39817
0.816729,568.674,307.735,1018.62,1196.41,0.00484882,2.39816
1999.22,94.1627,-1061.76,-80.5652,910.877,0.00019217,19.8964
1998.96,411.95,-983.037,460.81,989.54,0.000192167,19.894
1999.25,861.285,-627.996,88.2625,911.378,0.000192171,19.8968
1999.45,955.133,473.219,-545.575,1020.46,0.000192173,19.8986
1998.79,543.735,916.802,-838.58,1155.93,0.000192165,19.8924
1999.46,234.021,1039.91,242.54,931.545,0.000192173,19.8987
1999.4,-50.6111,1064.72,818.35,1145.39,0.000192172,19.8982
1997.22,977.963,-423.908,358.399,958.308,0.000192147,19.8775
2.15162,143.954,-69.8515,43.322,958.308,0.00219256,5.11377
1.19296,143.857,-70.0555,55.8179,958.308,0.00356103,3.18108
1999.48,-800.732,703.547,482.9,997.204,0.000192173,19.8989
1999.76,498.966,941.909,1024.59,1260.28,0.000192176,19.9015
1999.8,773.75,-284.574,-1053.6,1048.96,0.000192177,19.9019
1999.55,-695.391,807.883,-131.727,915.178,0.000192174,19.8996
2.11182,-693.795,809.18,-151.029,915.178,0.00222656,5.03437
1.05375,-689.782,812.672,-149.868,915.178,0.00394131,2.89425
1999.18,-744.608,-762.715,-760.876,1116.05,0.00019217,19.896
1999.47,-146.932,1055.73,423.027,977.327,0.000192173,19.8988
1999.47,-178.873,1050.83,-174.709,920.409,0.000192173,19.8988
1999.4,-1042.57,221.624,704.617,1088.97,0.000192172,19.8982
1999.79,-867.949,436.38,1084.87,1205,0.000192177,19.9018
1999.47,510.765,935.585,212.409,926.122,0.000192173,19.8988
1999.95,-186.968,-7.65503,241.705,12.5156,0.000192179,19.9033
1999.7,-801.316,-121.526,1049.86,1031.35,0.000192176,19.901
1999.04,-804.144,-122.38,1053.66,1034.66,0.000192168,19.8947
0.0698137,-795.282,-119.438,1049.85,1034.66,0.0287612,0.540287
1999.42,1014.5,-326.872,414.106,974.467,0.000192172,19.8983
1999.43,1064.04,63.2022,597.316,1041.31,0.000192173,19.8984
1999.5,524.392,928.034,207.217,925.316,0.000192173,19.8991
1999.32,-786.664,719.309,503.904,1004.7,0.000192171,19.8974
1999.5,-998.649,-372.6,296.871,942.863,0.000192173,19.8991
1999.34,14.5896,-1065.78,-276.71,938.37,0.000192172,19.8975
1999.33,-879.346,602.467,-630.407,1055.34,0.000192172,19.8975
1999.35,-923.363,532.491,-188.965,922.425,0.000192172,19.8977
1999.42,875.914,607.429,241.25,931.244,0.000192173,19.8984
1999.28,-1058.53,-38.5226,1103.91,1302.74,0.000192171,19.897
1999.3,-148.376,-1055.53,-148.035,916.984,0.000192171,19.8972
1999.32,-332.176,1012.8,-823.643,1148.2,0.000192171,19.8974
1999.4,634.344,856.626,664.565,1070.58,0.000192172,19.8981
1999.9,-174.351,-165.05,446.103,4.48495,0.000192178,19.9029
1999.89,-190.933,-182.744,491.134,31.0051,0.000192178,19.9028
1999.76,-361.913,-391.251,991.975,597.446,0.000192176,19.9016
1999.96,-144.764,-81.9489,177.899,9.39408,0.000192179,19.9034
1999.79,-813.204,-617.145,1096.32,1261.9,0.000192177,19.9018
1999.45,965.458,451.673,109.997,913.067,0.000192173,19.8986
1999.07,-26.1246,-1065.54,-211.463,925.988,0.000192168,19.895
1999.96,162.228,4.52325,177.897,3.49584,0.000192179,19.9035
1999.8,976.468,157.254,1088.68,1225.29,0.000192177,19.902
1999.18,535.367,-921.709,-857.372,1165.93,0.00019217,19.8961
1999.41,1025.5,-290.603,113.419,913.422,0.000192172,19.8983
1999.29,-855.303,636.069,-794.692,1133.05,0.000192171,19.8971
1999.49,-606.963,876.156,57.3904,909.583,0.000192173,19.899
1999.95,12.0913,185.694,-241.674,10.8952,0.000192179,19.9034
1999.77,-35.3527,805.144,-1049.82,1025.88,0.000192177,19.9017
1999.27,-994.428,383.873,-934.88,1208.38,0.000192171,19.8969
1999.87,216.221,237.666,-729.694,2.07316,0.000192178,19.9026
1999.85,231.818,258.327,-788.385,23.6693,0.000192178,19.9024
1999.85,247.161,279.237,-847.183,64.7707,0.000192177,19.9024
1999.75,277.854,322.977,-968.377,193.688,0.000192176,19.9015
1999.32,611.09,-873.351,-826.876,1149.86,0.000192171,19.8974
1999.44,-669.152,-829.633,-125.708,914.572,0.000192173,19.8985
1999.84,-341.94,-118.966,847.163,14.4236,0.000192177,19.9023
1999.83,-364.673,-129.665,905.815,46.9122,0.000192177,19.9022
1999.82,-388.732,-141.407,968.342,101.581,0.000192177,19.9021
1999.95,198.18,47.3907,-305.524,8.60822,0.000192179,19.9033
1999.84,644.004,218.424,-1022.72,861.616,0.000192177,19.9023
1999.94,-35.328,194.744,273.618,14.8274,0.000192178,19.9033
1999.8,-207.363,719.993,1038.48,957.203,0.000192177,19.9019
1999.89,-85.7929,258.996,536.122,16.2045,0.000192178,19.9028
1999.83,-182.552,465.518,984.1,504.869,0.000192177,19.9022
1999.94,-86.7182,146.074,-209.786,0.293103,0.000192179,19.9033
1999.77,-520.402,680.325,-1061.19,1080.8,0.000192177,19.9017
1999.47,914.276,-547.876,49.5325,909.249,0.000192173,19.8988
1999.46,-825.686,-674.055,-15.3776,908.333,0.000192173,19.8987
1999.44,551.112,-912.415,383.733,965.378,0.000192173,19.8985
1999.49,-846.884,647.284,-350.758,956.289,0.000192173,19.899
1999.45,-696.476,806.919,-86.0928,911.218,0.000192173,19.8986
1999.35,-556.074,909.389,-909.675,1194.45,0.000192172,19.8976
1999.34,-278.85,1028.77,812.742,1142.31,0.000192172,19.8976
1999.55,-1064.96,-44.1668,35.9691,908.786,0.000192174,19.8995
1999.16,1018.25,315.236,-892.179,1184.71,0.000192169,19.8958
1999.47,181.254,-822.506,-1057.46,1066.2,0.000192173,19.8988
0.236397,125.955,-658.18,-1022.71,1066.2,0.0127636,1.06736
0.0490711,126.028,-654.929,-1021.66,1068.18,0.0347251,inf
0.0490711,126.689,-643.554,-1017.72,1078.35,0.0347251,inf
0.0490711,141.703,-385,-928.183,1361.14,0.0347251,inf
0.0490711,223.518,1023.89,-440.259,2184.11,0.0347251,inf
1999.49,132.587,-1057.6,197.598,923.767,0.000192173,19.899
1999.7,-88.5671,-295.557,671.012,4.34089,0.000192176,19.9009
1999.69,-94.0458,-321.998,729.707,40.3,0.000192176,19.9009
1999.66,-112.805,-432.039,972.341,300.208,0.000192175,19.9006
1999.66,-113.056,-433.822,976.252,304.063,0.000192175,19.9006
0.136418,-87.1267,-294.129,666.545,304.063,0.0188111,0.777944
0.134893,-87.2467,-294.173,668.283,304.063,0.0189552,0.773073
0.132323,-87.1802,-294.117,670.368,304.063,0.0192052,0.764822
1999.2,857.772,632.754,622.76,1052.11,0.00019217,19.8963
1999.93,198.914,-32.3719,-305.505,4.63143,0.000192178,19.9032
1999.81,671.099,-46.7008,-1022.66,850.719,0.000192177,19.902
1999.79,760.598,-3.92666,-1042.2,971.333,0.000192177,19.9019
1999.81,243.851,55.1608,-446.127,24.6577,0.000192177,19.902
1999.65,533.645,159.195,-995.847,651.301,0.000192175,19.9005
1999.65,535.565,160.035,-999.588,654.877,0.000192175,19.9005
1999.89,-156.913,137.677,337.371,0.0601223,0.000192178,19.9028
1999.79,-502.055,370.24,1010.99,773.656,0.000192177,19.9018
1999.39,915.394,-546.168,-605.1,1044.52,0.000192172,19.898
1999.96,148.33,-60.1638,-177.912,0.174975,0.000192179,19.9034
1999.76,940.986,-245.193,-1084.87,1205.94,0.000192176,19.9016
1999.46,-956.642,470.023,-279.016,938.892,0.000192173,19.8987
1998.81,-898.05,574.243,-171.299,919.946,0.000192165,19.8926
1999.48,-1014.47,327.173,-584.094,1035.87,0.000192173,19.8989
1999.35,1059.61,-115.841,-728.678,1100.37,0.000192172,19.8976
1999.44,-615.609,-870.133,17.5812,908.372,0.000192173,19.8985
1999.42,-1063.82,-65.9363,-324.513,949.469,0.000192172,19.8983
1998.57,-716.769,788.972,-978.27,1233.23,0.000192163,19.8903
0.566724,-92.4751,130.575,-149.858,1233.23,0.00650347,1.85691
0.565503,-92.5755,130.507,-154.799,1233.23,0.00651465,1.85419
0.564165,-92.4525,130.621,-159.456,1233.23,0.00652695,1.85122
0.56279,-92.5838,130.532,-163.934,1233.23,0.00653965,1.84816
0.561245,-92.7489,130.405,-166.453,1233.23,0.00655397,1.84472
0.55981,-92.5209,130.57,-168.768,1233.23,0.00656733,1.84152
0.558788,-92.6023,130.518,-170.867,1233.23,0.00657689,1.83925
0.557087,-92.1087,130.842,-172.987,1233.23,0.00659287,1.83546
0.55491,-91.8618,131.01,-174.734,1233.23,0.00661343,1.8306
1999.91,-123.871,222.75,-491.145,6.80762,0.000192178,19.903
1999.9,-136.473,242.352,-536.082,34.3573,0.000192178,19.9029
1999.82,-274.684,431.456,-988.063,541.116,0.000192177,19.9022
1999.44,1006.2,-351.684,319.326,948.155,0.000192173,19.8985
1999.47,-1044.26,-213.621,-298.749,943.318,0.000192173,19.8988
1999.46,716.518,-789.181,642.147,1060.49,0.000192173,19.8987
1999.46,-299.887,1022.81,-199.504,924.028,0.000192173,19.8987
1999.37,-871.736,613.396,92.782,911.696,0.000192172,19.8978
1999.47,603.368,-878.72,718.579,1095.61,0.000192173,19.8988
1999.31,-944.476,-494.031,959.889,1222.8,0.000192171,19.8973
1999.54,-866.491,-620.709,-117.921,913.828,0.000192174,19.8995
1999.5,410.321,-983.725,42.2812,908.992,0.000192173,19.899
1999.91,-70.3729,239.689,446.162,24.2176,0.000192178,19.903
1999.82,-192.279,522.054,995.771,650.256,0.000192177,19.9021
1999.82,-193.266,523.973,999.623,652.792,0.000192177,19.9021
1999.42,-1064.88,-47.1607,534.881,1016.32,0.000192172,19.8983
1999.5,-1054.23,157.019,-202.256,924.5,0.000192173,19.8991
1891.94,518.259,-931.472,-2.7002,908.463,0.000190903,18.8798
106.88,68.5954,144.623,-20.1918,908.463,0.00017639,210.156
105.67,68.5879,144.628,-100.219,908.463,0.000176847,207.788
103.137,72.4319,142.707,-129.509,908.463,0.000177849,202.832
101.925,77.1734,140.171,-175.149,908.463,0.00017835,200.459
101.688,90.6263,154.994,-228.651,908.463,0.00017845,199.996
101.45,106.137,168.345,-286.365,908.463,0.00017855,199.531
101.207,121.409,181.708,-342.119,908.463,0.000178654,199.055
100.766,139.207,193.06,-403.855,908.463,0.000178843,198.192
100.519,153.074,199.958,-460.092,908.463,0.00017895,197.709
100.267,167.5,206.029,-508.112,908.463,0.00017906,197.216
99.0973,184.657,209.527,-558.864,908.463,0.000179579,194.926
98.8234,200.896,213.301,-611.248,908.463,0.000179702,194.39
98.597,216.828,216.986,-660.656,908.463,0.000179805,193.947
98.1524,234.638,218.383,-703.492,908.463,0.000180009,193.077
97.9086,259.917,216.802,-748.804,908.463,0.000180122,192.6
97.6656,284.667,214.547,-790.169,908.463,0.000180235,192.124
97.4076,285.211,213.832,-825.726,908.463,0.000180356,191.619
97.1775,310.203,209.565,-857.342,908.463,0.000180464,191.169
96.87,313.121,205.218,-885.608,908.463,0.00018061,190.567
96.6158,341.212,193.617,-926.956,908.463,0.000180731,190.07
96.3654,398.281,157.311,-968.59,908.463,0.000180852,189.58
0.213797,131.935,214.409,-404.267,1034.7,0.0137404,inf
0.213797,-1043.08,101.411,-461.961,1954.89,0.0137404,inf
1.4914,3.59178,-1047.99,-130.173,2862.61,0.00296487,inf
1999.55,378.439,996.441,-0.668255,908.251,0.000192174,19.8996
1999.48,-813.219,689.121,138.098,915.862,0.000192173,19.8989
1999.27,202.96,-1046.37,-118.344,913.826,0.000192171,19.8969
1999.77,13.1576,828.711,1053.61,1052.71,0.000192177,19.9017
1999.55,12.774,831.682,1057.4,1056.9,0.000192174,19.8996
1999.39,-359.707,-1003.34,302.644,944.215,0.000192172,19.898
1999.89,115.762,223.556,491.129,0.0253561,0.000192178,19.9028
1999.88,125.011,244.655,536.059,20.401,0.000192178,19.9027
1999.83,205.164,462.049,988.095,518.54,0.000192177,19.9022
1999.36,-626.304,-862.466,-590.449,1038.37,0.000192172,19.8977
1999.41,996.334,378.666,49.3876,909.233,0.000192172,19.8982
1999.45,95.8025,1061.57,196.158,923.539,0.000192173,19.8986
1999.4,271.501,-1030.73,375.333,962.981,0.000192172,19.8981
1999.41,-1046.79,200.956,-389.481,967.055,0.000192172,19.8982
1999.96,160,-6.54094,-177.897,0.294802,0.000192179,19.9034
1999.76,968.707,86.991,-1084.9,1206.24,0.000192176,19.9016
1999.31,1061.8,-93.6849,520.901,1011.08,0.000192171,19.8973
1999.49,60.9332,1064.12,-50.2091,909.262,0.000192173,19.899
1999.48,116.001,1059.57,468.629,992.192,0.000192173,19.8989
1999.8,-675.375,-824.625,-991.958,1241.13,0.000192177,19.9019
1999.51,-1.19802,-1065.95,67.7376,910.107,0.000192174,19.8992
1999.39,-1057.64,132.51,-771.212,1121.19,0.000192172,19.8981
1999.32,-95.843,1061.57,-4.61776,908.276,0.000192171,19.8974
0.166144,0.0433243,160.01,-0.926834,908.276,0.0164284,0.869472
1999.74,-892.895,-381.903,1084.9,1204.76,0.000192176,19.9014
1999.92,-197.915,26.7292,305.511,1.32464,0.000192178,19.9031
1999.77,-663.998,28.5919,1018.72,837.238,0.000192177,19.9017
1999.23,-666.601,28.3642,1022.71,841.069,0.00019217,19.8965
0.032918,-655.043,29.9096,1018.76,841.069,0.0412565,0.364675
1999.46,1065.8,-13.6978,-680.393,1077.7,0.000192173,19.8987
1999.33,-561.159,906.281,-889.349,1183.26,0.000192171,19.8975
1999.42,-935.404,-511.066,421.473,976.78,0.000192172,19.8983
1999.31,464.704,-959.273,-921.453,1200.92,0.000192171,19.8973
1999.26,-726.155,780.281,-721.551,1097.09,0.000192171,19.8969
1999.38,271.12,1030.84,611.783,1047.31,0.000192172,19.8979
1999.52,-102.57,-1060.93,501.44,1003.78,0.000192174,19.8993
1995.42,-855.736,-635.563,-432.965,980.321,0.000192126,19.8604
3.98222,-130.704,-92.3773,-85.1509,980.321,0.00132267,8.73596
2.32706,-131.161,-91.6851,-100.069,980.321,0.00205547,5.46317
1.24435,-131.227,-91.6735,-95.3603,980.321,0.0034401,3.28635
0.0241854,-788.967,-689.808,209.579,1940.45,0.0453431,inf
0.0717696,-134.041,-87.4797,-103.48,1940.45,0.0283049,0.548293
1999.5,-630.474,-859.392,-258.924,934.717,0.000192173,19.8991
1999.34,814.927,687.013,-924.638,1202.96,0.000192172,19.8976
1999.35,620.942,866.37,655.941,1066.57,0.000192172,19.8976
1999.28,-623.288,-864.669,668.395,1072.24,0.000192171,19.897
1999.47,-195.748,-1047.78,-406.677,972.163,0.000192173,19.8988
1999.39,741.188,765.967,-167.13,919.382,0.000192172,19.8981
1999.34,-10.0852,1065.88,506.313,1005.59,0.000192172,19.8976
1999.44,1009.72,-341.418,-254.32,933.757,0.000192173,19.8985
