energies,initx,inity,initz,tot_dist,dEdx,beta_gamma
1999.78,-550.382,-122.04,-1095.29,614.58,0.000192177,19.9017
1994.61,918.942,-597.205,820.004,1172.61,0.000192117,19.8527
1993.5,818.986,-728.334,-741.156,1133.36,0.000192104,19.8423
1995.05,-938.097,-566.606,-104.162,942.746,0.000192122,19.8569
1993.62,-624.809,-900.399,723.45,1124.75,0.000192106,19.8433
1995.89,1066.24,253.591,281.81,969.027,0.000192132,19.8649
1996.27,-1077.5,200.473,-169.407,949.657,0.000192136,19.8685
1999.78,-765.437,-542.285,1174.83,1207.99,0.000192177,19.9018
1995.91,-887.794,642.569,-475.994,1023.34,0.000192132,19.8651
1999.77,-552.971,-303.085,1109.48,774.29,0.000192177,19.9016
1995.86,-1005.33,-436.44,-333.163,981.019,0.000192132,19.8646
1995.48,-127.392,1088.52,730.293,1127.82,0.000192127,19.861
1995.05,1090.57,108.535,-646.918,1089.71,0.000192122,19.8569
1999.79,-292.836,-380.588,-1077.52,281.076,0.000192177,19.9018
1996.28,-1095.2,-41.2408,-107.69,943.12,0.000192136,19.8686
1999.79,804.278,-261.708,-1155.21,1100.19,0.000192177,19.9019
1999.71,70.5885,917.405,1171.01,1187.8,0.000192176,19.9011
1994.79,190.447,1079.27,-993.594,1267.15,0.000192119,19.8544
1999.76,456.437,617.429,1138.65,999.229,0.000192176,19.9016
1994.41,1041.81,-340.111,-757.61,1141.11,0.000192115,19.8508
1996.34,142.201,1086.65,-76.7499,940.872,0.000192137,19.8692
1995.83,-1010.07,-425.404,13.0899,938.587,0.000192131,19.8643
1999.77,760.728,-380.828,-1156.25,1106.34,0.000192177,19.9017
1994.42,1086.18,-146.009,-854.148,1190.37,0.000192115,19.851
1995.41,-975.116,500.243,-297.823,972.631,0.000192126,19.8603
1994.62,-582.072,928.642,-895.993,1212.56,0.000192117,19.8528
1995.84,972.081,506.074,570.964,1058.45,0.000192131,19.8644
1996.19,1018.31,405.077,-58.0564,939.839,0.000192135,19.8678
1995.3,904.222,619.223,553.438,1051.62,0.000192125,19.8593
1992.86,-282.073,-1059.08,-365.809,989.516,0.000192097,19.8362
0.542677,-56.2326,-149.793,-52.7521,989.516,0.00673167,1.80328
0.0723359,-57.3694,-149.361,-51.0177,2276.44,0.0281771,inf
1999.76,518.161,330.281,-1106.05,740.906,0.000192176,19.9015
1993.15,-840.378,-703.539,-850.121,1187.7,0.0001921,19.8389
1993.92,-462.468,993.614,-818.684,1171.27,0.000192109,19.8462
1995.91,-878.513,655.219,236.08,959.973,0.000192132,19.8651
1995.37,765.353,-784.437,-403.754,1000.08,0.000192126,19.86
1995.73,-525.643,-961.677,252.97,963.178,0.00019213,19.8634
1995.61,-949.546,-547.243,-390.862,996.51,0.000192129,19.8623
1995.47,239.299,-1069.48,799.021,1161.96,0.000192127,19.8609
1995.86,-763.577,-786.234,-15.8843,938.633,0.000192131,19.8646
1995.53,-705.611,838.573,624.587,1080.2,0.000192128,19.8615
1994.96,568.775,936.794,778.889,1151.71,0.000192121,19.8561
1999.77,-728.432,63.7958,1130.83,947.101,0.000192177,19.9016
1994.54,-1054.99,296.881,344.239,983.746,0.000192116,19.8521
1995.33,-814.32,-733.507,611.885,1074.76,0.000192125,19.8595
1999.79,923.888,589.517,1087.32,1314.67,0.000192177,19.9019
1995.77,1062.78,-267.433,-364.726,989.145,0.00019213,19.8637
1995.79,104.789,-1090.93,-104.029,942.811,0.000192131,19.8639
1991.95,979.383,-491.93,90.3078,941.55,0.000192086,19.8275
1999.73,81.1502,1003.84,-1189.53,1283.58,0.000192176,19.9012
1994.56,-1075.1,-212.939,-957.934,1247.23,0.000192116,19.8523
1994.54,-1058.54,284.031,-518.271,1038.13,0.000192116,19.8521
1995.9,1057.58,-287.596,-91.4493,941.744,0.000192132,19.865
1995.04,379.229,1028.29,737.869,1131.25,0.000192122,19.8568
1999.8,-665.005,-45.6133,-1117.14,842.543,0.000192177,19.9019
1995.93,903.489,-620.336,-466.123,1020.04,0.000192132,19.8652
1995.74,-972.21,-505.953,-347.073,984.593,0.00019213,19.8635
1994.38,-991.971,466.023,-191.229,952.762,0.000192114,19.8506
1995.84,955.044,-537.647,-493.826,1029.45,0.000192131,19.8644
1995.19,558.677,942.807,69.492,940.388,0.000192124,19.8582
1995.58,-7.89796,-1095.97,451.645,1015.2,0.000192128,19.862
1996.04,580.542,929.529,208.564,955.424,0.000192134,19.8663
1996.47,927.01,584.598,-113.804,943.579,0.000192138,19.8704
1994.97,-563.58,939.975,-761.562,1143.53,0.000192121,19.8562
1999.69,929.57,342.044,1185.97,1265.82,0.000192176,19.9009
0.01421,918.352,335.775,1183.29,1265.82,0.049217,0.237465
0.026521,179.297,39.6447,223.255,1265.82,0.0442948,0.326335
0.026521,179.288,39.6267,223.262,1265.82,0.0442948,0.326335
0.026521,179.288,39.6267,223.262,1265.82,0.0442948,0.326335
0.0252462,179.537,39.794,224.077,1265.82,0.0449005,0.318201
0.0231506,179.851,39.4722,224.912,1265.82,0.0457755,0.304404
1995.87,-845.686,-697.073,-172.86,950.196,0.000192132,19.8647
0.013583,-845.821,-696.863,-172.966,950.196,0.0493799,0.232097
1995.7,592.829,921.749,-569.206,1057.68,0.00019213,19.8631
1994.63,-146.727,1086.1,142.152,946.371,0.000192117,19.853
1996.25,-674.106,685.876,1179.84,1234.18,0.000192136,19.8683
1999.74,-212.57,471.562,1085.4,458.375,0.000192176,19.9013
1999.82,195.293,-667.037,-1123.16,891.258,0.000192177,19.9021
1999.81,-167.606,553.084,1098.28,653.427,0.000192177,19.902
1996,1095.28,-38.0606,-223.011,957.783,0.000192133,19.866
1995.54,-960.089,-528.593,415.727,1003.69,0.000192128,19.8616
1995.25,760.438,789.21,-334.585,981.349,0.000192124,19.8588
1996.46,228.501,1071.9,-130.761,945.193,0.000192138,19.8702
1994.55,-519.615,964.919,975.784,1257.06,0.000192116,19.8521
1992.99,1091.39,-100.388,692.375,1110.07,0.000192098,19.8374
1999.76,496.564,977.035,1101.15,1322.16,0.000192176,19.9016
1994.22,-983.948,-482.581,-559.317,1053.86,0.000192113,19.8491
1999.81,1094.44,57.1684,1075.91,1309.36,0.000192177,19.9021
1994.89,-671.804,-865.933,404.701,1000.47,0.00019212,19.8554
1.17374,-676.082,-862.605,404.538,1000.47,0.0036087,3.14164
1996.05,-1027.69,380.639,96.4323,942.154,0.000192134,19.8664
1992.78,895.53,-631.796,-961.158,1249.09,0.000192096,19.8354
1999.78,311.766,435.069,-1089.2,525.103,0.000192177,19.9017
1994.94,495.397,977.606,-951.153,1243.28,0.000192121,19.8559
1999.8,-441.48,311.198,-1090.26,541.733,0.000192177,19.9019
1996.02,-497.402,-976.61,164.398,948.979,0.000192133,19.8661
1996.37,-656.944,877.261,-86.7916,941.446,0.000192137,19.8694
1999.81,-260.394,480.777,1091.67,563.719,0.000192177,19.902
1993.16,-581.225,929.183,187.108,952.062,0.0001921,19.839
1994.64,830.69,-714.916,-981.207,1260.31,0.000192117,19.853
1994.66,-759.074,-790.466,188.973,952.345,0.000192118,19.8532
1999.78,-683.738,34.631,-1120.96,873.584,0.000192177,19.9018
1995.98,31.1764,-1095.47,157.951,948.236,0.000192133,19.8658
1996.06,24.9096,-1095.67,-52.4861,939.596,0.000192134,19.8665
1995.78,-577.817,931.305,495.936,1030.28,0.00019213,19.8638
36.0475,-599.687,917.334,720.987,1030.28,0.000269426,71.5362
9.23945,-626.865,899.017,810.868,1030.28,0.000676517,19.0549
0.0542629,-628.111,898.161,821.434,1508.14,0.0330553,inf
5.31906,-659.672,875.242,794.229,2306.49,0.00104604,inf
0.218169,-661.663,873.738,795.975,2869.35,0.013539,inf
1991.4,-234.867,-1070.45,291.543,971.213,0.00019208,19.8224
